,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
['2019-01-04T00:00:00.000000000'],Trump’s endorsement of the U.S.S.R.’s invasion of Afghanistan echoes a narrative promoted by Vladimir Putin.,Trump curiously well versed in specific Russian talking points,"US Economy Smashes Expectations Adding 312,000 Jobs in December",FOX NEWS: David Webb: Washington is open for business … or is it?,Deadly inferno on Florida highway leaves 7 dead in pile-up near Gainesville,FOX NEWS: Chinese warship that appears to have terrifying 'next-gen' hypersonic rail gun spotted at sea,Jazmine Barnes: Texas police release sketch of drive-by gunman,scooter is hit by car,This should be higher in the news,"Defying Trump, drugmakers hike prescription drug prices for 2019","Shutdown spirit: Holiday visitors to nation's capital find bathrooms locked, tree lights dark Lights also were off at the Korean War Veterans Memorial, where a single guide tried to show tourists around in the dark.","7 dead, others critically hurt in fiery car crash in Florida: Officials",Apple dragged Wall Street down,Oregon Again Sees Huge Marijuana Harvest,The US government is warning Americans that if they visit China they may not be able to return home,"Woman, 21, suspected of running over manicurist chasing unpaid bill",Memo to Tim Cook: other factors to blame for sluggish iPhone sales in China,"22,000 migrant children illegally crossed the Southern U.S. border in December"
