,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
['2018-02-23T00:00:00.000000000'],"President Trump Departs White House en route to Oxen Hill, MD Feburary 23, 2018 - YouTube",South Korea : Ivanka Trump arrives in Seoul ahead of Olympics closing ceremony,Snakes and leaders: Travels with General Dunford -- What nine days travelling with the chairman of the joint chiefs reveals about American alliances,Mayor of a US city raises the salary of her bodyguard to a thousand times for his sexual services,Americans are becoming more self-destructive in 'nightmarish' trend,By proposing gun to teachers will that threaten the Attackers ?,"New Jersey: Menendez donor ensnared in bribery case gets prison for Medicaid fraud - Dr. Salomon Melgen was convicted of 67 crimes including health care fraud, submitting false claims and falsifying records in patients' files.",Giving guns to teachers? That's an army we don't need -Or Want,Reality sets in for the coal industry: Trump is powerless to save it,Black Lung Disease Comes Storming Back in Coal Country,Missouri Gov. Eric Greitens indicted for felony invasion of privacy,NYU apologises for 'racial insensitivity' during Black History Month,"Deadly flooding forces evacuations across U.S. South, Midwest",What Percentage Of Mass Shootings Happen In 'Gun Free Zones'? The Number Is Stunning.,"Fla. shooting survivor and family receive death threats after conspiracy theories circulate that they are ""actors"""
