,0,1,2,3,4,5,6,7,8,9,10,11
['2018-01-08T00:00:00.000000000'],Trump Tower: Reports of FIRE at Donald Trump's skyscraper,"The polarising express: Blue-state Republicans could become almost as rare as white southern Democrats -- If that were to happen, Congress would become even more polarised than it already is","The Upside to America's Gadget Infatuation -- Smartphones and tablets keep getting smaller, replacing energy-guzzling TVs and PCs while saving on raw materials",Firefighter injured battling blaze at Trump Tower near President's penth...,"Trump Tower rooftop fire ‘under control,’ authorities say",Fire breaks out at #TrumpTower in Manhattan,marijuana is finally allowed and sexual harassment finally isn't :GoldenGlobes,Private prison company pursuing Wyoming immigration detention center has troubled past,"President Trump Lands at the White House on Marine One after Camp David Jan 7,2018","Maryland: Baltimore Gun Trace Task Force leader pleads guilty, expresses remorse - Sgt. Wayne Jenkins admitted to stealing hundreds of thousands of dollars in cash and drugs, while using an associate to re-sell marijuana and cocaine and splitting the profits.",US adds platform for stealth jets to Pacific,"This week, it was colder in Florida than it was in Alaska"
