,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
['2017-04-05T00:00:00.000000000'],"US warns it may act in Syria if UN won't. The United States and Russia traded conflicting assertions Wednesday about who launched a chemical weapons attack in Syria that killed 72 people, as world leaders grasped for a response to the latest atrocity in Syria's intractable civil war.",Steve Bannon Loses National Security Council Position to H.R. McMaster,US-Mexico border crossings at 17-year low,Liquid gold Companies are racing to add value to water Sales of bottled water overtook those of soft drinks in America last year,American and the world: Could Donald Trump’s attack on the UN destabilise the world? -- The president seems bent on weakening the global body,"Denver’s mayor is trying to save Democrats from a Trump trap -- Sanctuary cities could be a vote loser, putting off those the party badly needs to win back",California freezin’: The spread of cryotherapy -- Uncomfortable treatment with little scientific basis finds paying customers,Masses huddled -- New York has record numbers of homeless people,"The IRS took millions from innocent people because of how they managed their bank accounts, Inspector General finds",House Democrats to Trump: We won’t consider tax reform until you release your tax returns,"In the Trump era, Dems are searching for a way forward. Tom Perriello thinks he's cracked the code.",Border agency fields pitches for Trump's wall with Mexico,Yahoo and AOL Are Joining Forces—and Getting a Creepy New Name,Border wall contractors brace for hostile environment,"DESPITE TRUMP’S BOMBAST CHINA'S IMAGE IN THE US IMPROVES, SURVEY"
