,0,1,2,3,4,5,6
['2018-11-01T00:00:00.000000000'],Lexington KY: Funeral for UPS Worker Killed on the Job Fixing Machinery - 27 Oct 2018 • r/workermemorials,"In Wisconsin, Some Fear Foxconn Factory's Main Product Is Smoke and Mirrors","Living under the last pope,you will understand the conspiracy of the Church of Rome (Catholic Church)",Alyssa Shepherd Charged With Reckless Homicide After Hitting Siblings at Bus Stop in Indiana,Fact check: Is Trump’s Twitter ‘truth’ false?,Dodge City’s out-of-town polling place adds to fears of voter suppression in Kansas,Trump: Caravans with ‘Thugs and Gang Members’ Using Violence on Trek to US
