,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
['2017-02-17T00:00:00.000000000'],Oklahoma just hit temperatures of 100 Fahrenheit in the depths of winter,Is Trump mentally ill - Psychologist analyses Donald Trump on CNN,Florida man charged with trying blow up Target stores to tank stock,Valentine problem: Wife catches her husband with side chick on Valentine's Day and chops off the chic's legs (photos),Trump weighs mobilizing Nat Guard for immigration roundups,Mariah Carey has a wardrobe malfunction...(photos),Trump weighs mobilizing Nat Guard for immigration roundups,House Republican leaders outline plan to replace Obama health care act,Maryland: Inmate's rape conviction overturned days after he's killed,Revised US tally: HIV infections fell 18 percent in 6 years,N. Carolina governor offers 'compromise' repealing LGBT law,Harward turns Trump down for national security adviser,"Russian spy ship spotted just south of Montauk, officials say",Harward Turns Down Offer to Be National Security Adviser,Flynn in FBI interview denied discussing sanctions with Russian ambassador,American trumpeting Trump is the wrestler Mexico loves to hate,FBI arrests man in Myrtle Beach allegedly planning attack 'in the spirit of Dylann Roof'
