,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2018-06-29T00:00:00.000000000'],we will have a SPACE FORCE! Because space is the new frontier.,Australia finally understands: We are the only US ally who cannot contact China,Foxconn scales back plans for its first display panel factory in Wisconsin,Maryland: Victims of Capital Gazette shooting in Annapolis,US Supreme Court rules Pro-Life Centers No Longer Forced to Promote Abortion,"Jarrod Ramos: Accused Capital Gazette shooter sued paper, held grudge",Rodan + Fields Fires Woman Dubbed ‘Pool Patrol Paula’ After Alleged Assault On Black Teens At Pool,Annapolis shooting: Five killed in attack on US newspaper,Multiple people killed in Maryland newsroom shooting,Report: Multiple People Shot at Md Newspaper,Donald Trump’s Poverty Denial,"Shootings reported at newspaper in Annapolis, Maryland",Why Young Democrats Are So Open to Socialism,U.S. jobless claims rise for first time in four weeks
