,0,1,2,3,4,5,6,7,8
['2017-12-14T00:00:00.000000000'],Is Facebook really ‘ripping apart’ society?,"US and North Korea: Don’t sleepwalk into war over North Korea, warns UN boss",Ky. lawmaker accused of assault dies in apparent suicide,"Accused of molesting teen, Kentucky Rep. Dan Johnson commits suicide",What a human brain unhandled exception looks like,"Everett, Washington - Addiction, mental illness complicate help for the homeless",Republicans step up attacks on special counsel Robert Mueller,Republicans Say They Have a Deal on Tax Bill,Top 5 Animals Specifically Bred For Blood Sports
