,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
['2018-04-24T00:00:00.000000000'],Golf club apologizes for calling cops on black women members,Whistleblowers spoke to lawmakers about VA nominee,Report: Eagles' Jeffrey Lurie Called Donald Trump's Presidency 'Disastrous',Make Money with your Smartphone EASIEST WAY,Americans don't trust tech companies on data privacy,"AP-NORC Poll: Amid strikes, Americans back teacher raises",'Where's my stuff?': Sunwing passengers waiting up to 10 days for luggage from direct flights | CBC News,"World's First Penis, Scrotum Transplant Done In US","Software better tackling IS propaganda, Facebook says",Ninth Circuit Rejects ‘Monkey Selfie’ Copyright Claim,Texas: Former governor of Mexican state of Tamaulipas held without bond,Tencent Music reportedly eyeing $25bn US IPO,George H W Bush hospitalised a day after his wife's funeral,"World's first penis, scrotum transplant done in US","US to Overtake Russia as World’s Top Oil producer by 2019, and Become a Net Energy Exporter by 2022",Former President George H.W. Bush in intensive care,The Waffle House shooting suspect had his guns taken away -- twice,California's wild extremes of drought and floods to worsen as climate warms,Rand Paul flips vote on Mike Pompeo putting him on track for committee approval,Steve Bannon and the rejection of political identity.,Nashville Waffle House Suspect Is In Custody
