,0,1,2,3,4,5,6,7,8,9,10
['2018-01-17T00:00:00.000000000'],Number of uninsured Americans rose in 2017,"Heartbreaking scenes at Detroit airport as father, 39, who came to the US as a 10-year-old is deported to Mexico because he is too old for DACA",Trump accused of 'gagging' Steve Bannon,President Trump’s Romance with American P*rnstar Exposed!,Michigan: Ex-doctor's victims recount sex abuse as young gymnasts - Nearly 100 victims are expected to address the court during the four-day sentencing hearing for 54-year-old Larry Nassar.,Ex-C.I.A. Officer Suspected of Compromising Chinese Informants Is Arrested,How China Infiltrated U.S. Classrooms,Diagnosing from a distance: What’s on the president’s mind -- The Trump presidency is nowhere near 25th-Amendment territory,Full-court press: Donald Trump’s judicial appointments may prove his most enduring legacy -- Everything else could in theory be reversed. His effect on the law will be profound,The other kind of leaking: There is no guaranteed defence against ballistic missiles—yet -- Someone ought to explain this to the commander-in-chief,"Drainage: Swamp Inc. is not only surviving Donald Trump, it is thriving -- Surprise! Washington lobbyists have done very well over the past year"
