,0,1,2,3,4,5,6,7,8,9,10
['2018-09-24T00:00:00.000000000'],PC Matic Contact Number,"Man, 33, ‘slit his 94-year-old grandmother’s throat with a bread knife in her room","Man Accused Of Kidnapping Woman, Masturbating On Her, Won’t Go To Prison",Protecting our electric grid,FBI joins search for missing 6-year-old boy with autism in North Carolina,"Physics Nobel Laureate Charles K. Kao (American Citizen), The ""Father Of Fibre Optics"", The ""Godfather Of Broadband"" And The ""Father Of Fiber Optic Communications"", Has Passed Away",Lawyer Claims Kavanaugh Targeted Women ‘To Allow a Train of Men To Gang Rape Them’,"Cody Wilson, 3D gun printing pioneer, charged with alleged sexual assault on teenage girl",Why Does Trump Almost Always Defend Men Accused of Sexual Misconduct?,"When has Trump been accused of rape or attempted rape? Allegations include a child, his wife and a business associate","Trump On Tape: I Grab Women ""By The Pu**y”"
