,0,1,2,3,4,5,6,7,8,9,10,11,12
['2017-11-19T00:00:00.000000000'],Jacksonville-based Ameris Bancorp acquires Atlantic Coast Financial for 145 million USD,Jay-Z Writes How ‘Probation Is A Trap’ In Powerful Meek Mill Op-Ed,OMG look wat Donald trump reacts to,FOX NEWS: Suspect ID'd in slaying of rookie Pennsylvania police officer,Florida let hepatitis C go untreated in prisons. Now it may cost taxpayers millions.,U.S. Air Force battles worsening pilot shortage,U.S. Air Force general says illegal nuclear launch order can be refused,"CTE confirmed for 1st time in live person, according to exam of ex-NFL player","Guy Whips Out His Gun To Show Off In Church, Accidentally Shoots Himself And His Wife","Spurned by ESPN, Barstool Sports Is Staying on Offense",U.S. Navy crew grounded after pilot draws penis in the sky,"Senate tax bill would cut taxes of wealthy and increase taxes on families earning less than $75,000 by 2027",Franken Case Sets Off Debate Over Line Between Abuse and a Mistake
