,0,1,2,3,4,5,6,7,8,9
['2018-10-06T00:00:00.000000000'],Chinese students in US fear backlash after Mike Pence speech,Will Republican Susan Collins of Maine face pushback after the swing vote senator said she'll support Brett Kavanaugh's nomination to the Supreme Court? Looks like she may already have a Senate challenger,Chicago Police Officer Jason Van Dyke guilty of second-degree murder in 2014 shooting death of 17-year-old Laquan McDonald,UFC 229 live: Conor McGregor v Khabib Nurmagomedov in Las Vegas,"Popular sparkling water company LaCroix is facing a lawsuit that alleges its products are mislabeled as ""all-natural,"" and the allegations are weighing on the shares of its parent company National Beverage","“Excuse me, Mr. President, I believe you have some toilet paper stuck to your shoe”",American Olympian Ryan Lochte Has Another Incident – Checks Into Rehab,French police probe Interpol president Meng Hongwei\\\'s disappearance,Officer Jason Van Dyke found guilty of second-degree murder in Laquan McDonald killing,Document imports push U.S. commerce hole to $53.2 billion in August
