,0,1,2,3,4,5,6,7,8
['2018-02-20T00:00:00.000000000'],Jackson School Student Shooting In Ohio Stark County,"Fox news provide Service for ""superfans""",President Trump Ranked As The Worst U.S President In History,"Dr. Daniel Fine: NAFTA, natural gas and the San Juan Basin","West Virginia: Statewide walkout announced for school teachers, employees on Thursday and Friday",Postal employee found dead on Dallas interstate,Pennsylvania Supreme Court Issues 2018 Redistricting Map,Trump motorcade driver found with firearm in bag,Blowing off Obamacare — Idaho shows how
