,0,1,2,3,4,5,6,7,8
['2017-05-30T00:00:00.000000000'],"No, Santer et al. have not refuted Scott Pruitt",Portland mayor calls for cancellation of free-speech rally,Investigation Turns to Kushner’s Motives in Meeting With a Putin Ally,Trump pays somber tribute to fallen troops on Memorial Day,Georgia Civil War museum closes after spat over Confederate flag,'I'll put a bullet in your head': A fistfight nearly erupts on final day of contentious Texas House legislative session,U.S. may put emergency tariffs on solar imports,"Alaska volcano erupts, triggers highest aviation warning",Christian radio host praises Greg Gianforte: ‘We need a more violent Christianity’
