,0,1,2,3,4,5,6,7,8,9,10,11
['2018-11-19T00:00:00.000000000'],Source: Colin Kaepernick wants to play,Tekashi 6ix9ine indicted on federal racketeering and firearms charges,Mom of 3 Who Lost Toddler Daughter to Illness Fatally Shot by Husband Cleaning Gun,Yahoo Password Recovery,"‘You don’t go to jail for lying on TV’: GoFundMe scam suspect allegedly says in bombshell recording. Woman arrested in $400,000 GoFundMe fraud scandal was just trying to help homeless veteran and is 'a bit naive,' lawyer says.","Rising seas threaten Norfolk Naval Shipyard, raising fears of 'catastrophic damage'","eas threaten Norfolk Naval Shipyard, raising fears of 'catastrophic damage' SHARE THIS — U.S. NEWS Rising seas threaten Norfolk Naval Shipyard, raising fears of 'catastrophic damage'",Trump’s Diminishing Power and Rising Rage,"President Trump: ‘The U.S. is ill-prepared for this invasion, and will not stand for it’",This Is the Most Reliable Airport in the United States,This Is the Best Day to Buy Your Christmas Tree,Tijuana Mayor Asks for Help as Thousands of Migrants Gather in City
