,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
['2018-06-05T00:00:00.000000000'],The home of Parkland survivor David Hogg was swatted this morning,Starbucks founder Schultz resigns or runs for president in 2020,USA Women Doing Well at French Open,"The United Nations Human Rights Office just demanded that the Trump administration ""immediately halt [the] practice of separating families and stop criminalizing what should at most be an administrative offense""!",Fashion designer Kate Spade found dead,Forget Samantha Bee—Donald Trump Has Called Women ‘C*nt’ for 30 Years,Fox News apologizes after Eagles' Zach Ertz rips anthem 'propaganda',"“The American people have correctly diagnosed that we have a problem, but the remedy they’ve chosen—Donald Trump—is completely incapable of fixing it.”",Air Force freezes Trump's $24 million fridges for presidential jet,The First Lady of the United States disappeared and was criticized by Trump after being shown off for 24 days,Ex-Navy sailor pardoned by Trump says he's suing Comey and Obama,Rupee Dips 5 Paise vs Dollar,Prosecutors ask judge to revoke Paul Manafort's bail in Mueller investigation,Chelsea Manning’s Suicide Attempt Illustrates the Tragic Human Cost of Transgenderism,Trump's bid for Sydney casino 30 years ago rejected due to 'mafia connections’,A new report affirms what we already know: Easier access to guns means more violent deaths,Man gets 15-year sentence for plotting San Francisco attack,Free trade puts Republican megadonors on collision course with Trump,Amber Alert: Virginia 7-month-old baby possibly abducted by armed sex offender
