,0,1,2,3,4,5,6,7,8,9,10,11
['2018-03-29T00:00:00.000000000'],A new epithet emerges for Parkland teens calling for more gun control: Nazis,Parkland Students plan town halls to talk gun-control with lawmakers,"Fed posing as postal worker makes first 'dark web' bust in Lancaster County, officials say",The Graying of America: More Older Adults Than Kids by 2035,Donald Trump says the Second Amendment will never be repealed,Underground tunnels proposed for Houston flooding,"380 sheriffs in 40 states demand Congress build Trump’s wall, end illegal immigration","Firearms and the law: What works to reduce gun deaths -- As Washington dithers and argues, some states show the way","Boeing hit by WannaCry virus, fears it could cripple some jet production",MIKE PENCE'S HOMETOWN THROWING GAY PRIDE FESTIVAL SO EVERYONE KNOWS THEY DON'T SHARE HIS VIEWS,"Donald Trump Jr, tweets his support for “Roseanne” while skewering late night hosts,.",Trump’s Russia Cover-Up By the Numbers
