,0,1,2,3,4,5,6
['2017-05-03T00:00:00.000000000'],Woman found guilty and faces year in jail for laughing at Jeff Sessions,President of USA and Russia talk about Syria-Korea issue- Newstimes NetWork,Officers Won’t Be Charged in Black Man’s Shooting Death in Louisiana,Dog owner defends self in mauling: ‘It’s not my fault’,Why schools need to increase cybersecurity education,Justice Department will not charge Baton Rouge officers in fatal shooting of Alton Sterling,"South Carolina: Ex-police officer Michael Slager pleads guilty to civil rights charge in Walter Scott shooting, state murder case to be dropped"
