,0,1,2,3,4,5,6,7,8
['2017-01-05T00:00:00.000000000'],Democrats call for ethics probe of Trump HHS nominee Tom Price,SURPRISE! FBI Never Looked At DNC Servers Before Announcing They Were Hacked By Russia,Arkansas judge resigns after accusations of sexual bartering,4 arrested in Facebook Live beating,WHO WILL REPLACE MEGYN KELLY? 8 POSSIBLE PICKS,NASA’s New Discovery Missions: Psyche and Lucy,Nasa reveals Lucy and Psyche missions that could shed light on birth of solar system,Obama tells Democrats: 'Don't rescue' Republicans on 'Trumpcare',Ryan calls Assange a 'sycophant for Russia'
