,0,1,2,3,4,5,6,7,8,9,10
['2018-12-13T00:00:00.000000000'],"The Russians Meddled In Our Democracy, But They Had All-American Help",Alleged Russian spy Maria Butina pleads guilty to engaging in conspiracy against US,Trump and Russia: From Corruption to Collusion,Where The Babies Are Booming,3 US Navy attack submarines 'not certified to dive today',North Carolina Universities diplomaframes | Diploma Frames And Graduation Gifts - Official Diploma Frames,"Gun deaths in US rise to highest level in 20 years, data shows",Publisher of National Enquirer admits paying hush money to help Trump ahead of 2016 election,America's Homeless Population Has Changed,National Debt Under Trump Is Surging at Its Fastest Pace Since 2012,"Trump said yesterday ""10 terrorists"" have been caught at the border. @jimsciutto's fact check: “DHS did not provide evidence of a single terrorist caught at the southern border over the very last short period of time as the president claimed”"
