,0,1,2,3,4,5,6
['2017-04-09T00:00:00.000000000'],Marvel pulls comic over hidden Koranic messages. The comic book giant was accused of inciting religious intolerance after a Muslim artist referenced a series of Koran messages.,"[META] Why do the rules say ""Don’t post highly partisan political news"" but then the sidebar links to /r/Republicans?",U.S. Navy strike group to move toward Korean peninsula: U.S. official,He lobbied for gay rights and opposed Trump — now Seattle’s mayor is accused of sexually assaulting minors,Two South Carolina inmates charged with killing four other prisoners,"Close to Half of American Adults Infected With HPV, Survey Finds","Michigan boy, 11, hangs himself after social media prank"
