,0,1,2,3,4,5,6,7,8,9,10
['2018-05-21T00:00:00.000000000'],Barack and Michelle Obama to make TV and films for Netflix,"White House, EPA headed off chemical pollution study -- The intervention by Scott Pruitt’s aides came after one White House official warned the findings would cause a ‘public relations nightmare.'","No ears for cryin’: The story of one of the last slaves imported to America [Review of ""Barracoon: The Story of the Last 'Black cargo' "" by Zora Neale Hurston]","More eruptions from Kilauea are possible, but laze and lava are the biggest hazards right now","High crimes: How to impeach a president -- Those keen on ousting Donald Trump may not have reckoned with the process [Review of ""To End a Presidency: The Power of Impeachment"" by Laurence Tribe and Joshua Matz]","The payers’ revolt: Americans, tired of high-priced drugs, are fighting back -- Whatever Donald Trump says, pharma firms should feel queasy",U.S. top court backs companies over worker class-action claims,"He took his family to lunch, left the table and rammed them with his car, killing two, police say",My Guys Heating and Air Conditioning — Wall Mounted Air Conditioner: Availing the Best...,Read All About it: Rapper Kanye West as President of America,Trump Says the Save of ZTE is Part of a ‘Larger Trade Deal’
