,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
['2017-08-13T00:00:00.000000000'],Detectives: Dad tells daughter he killed her mom in '87,The Latest: Texas Senate OKs abortion insurance restrictions,Ex-Officer Charged in Murder Case Cites Tribal Membership,'Final Warning' To 'White People' Goes Viral On Twitter After Charlottesville Rally,"NY Woman Faked Cancer, Collected $50K: Feds",Tips lead to arrest of MS-13 gang member on FBI Ten Most Wanted list,Marshawn Lynch sits during the national anthem in Raiders preseason opener,Mother of Charlottesville suspect: 'I just knew he was going to a rally ... I thought it had something to do with Trump',Mother of Charlottesville suspect: 'I just knew he was going to a rally ... I thought it had something to do with Trump',Hillary Clinton Net Worth:How Rich Is Hillary Clinton?,Unite the Right: White Supremacists In USA City Virginia,"Son Arrested in Hammer Killing of Mom, Sister, Friend: Cops",Elderly man found dead in Denver elevator pushed emergency button twice,A Country Divided Cannot Stand,Charlottesville Car Crash Suspect ID'd as James Alex Fields Jr,Teens accused of putting a crying baby in a fridge and posting the video on Snapchat,White Lives Matter Riots Results in Three Dead,Houston sued over possible denial of benefits to gay spouses,At least 1 dead after car plows into protesters during clashes at 'Unite the Right' rally,State of Emergency Declared in Charlottesville After Protests Turn Violent,White nationalists hold torch-lit march through UVA campus,"Terrorist Attack in Charlottesville, VA",Nebraska funeral picketing law upheld in U.S. Court of Appeals for the 8th Circuit,"As hospital violence grows, nurses seek reforms: 'Too many of us are being hurt'"
