,0,1,2,3,4,5,6,7
['2017-04-25T00:00:00.000000000'],Arkansas carries out country’s first back-to-back executions in almost two decades,Transcript of AP interview with Trump,Trump backs away from demand for border wall money,Trump administration imposes sanctions on 271 employees of Syrian research center,State Department website touts glittering history of Trump’s Mar-a-Lago estate,Most millennials don't want to pay for Netflix,Most millennials donâ't want to pay for Netflix,"Beyond Ferguson: Millennials really like St Louis -- In addition to the country’s highest murder rate, the city boasts a vibrant start-up scene"
