,0,1,2,3,4,5,6,7,8,9
['2018-08-26T00:00:00.000000000'],Trump learns the cost of one-way loyalty,Senator John McCain dies,"Senator John McCain, ex-POW and political maverick, dead at 81",Could Donald Trump really be spying for Vladimir Putin?,"John McCain, senator and former presidential candidate, dies at 81","John McCain, Arizona Senator, Dies at 81","Melania’s Dad, a New American Citizen with a Record in Yugoslavia’s Secret Police Files",Another fake call centre busted in Mira Bhayander ! This time US citizen...,California is close to passing two #MeToo inspired laws for workplace transparency,Protests erupt across US over racial tension and Confederate monuments
