,0,1,2,3,4,5,6,7,8,9,10,11
['2018-08-28T00:00:00.000000000'],Almost one in 20 U.S. adults now use e-cigarettes,U.S. President Donald Trump accuses Google for Fake 'Trump News',Scorching temperatures stretch from Virginia to New England,Trump accuses Google of hiding 'fair media' coverage of him,"9-year-old kills himself after being bullied at school, mother says",Buy hydrocodone online without prescription-Pillsshope.com,Missouri becomes first state in U.S. to regulate use of the word 'meat',Missouri becomes first state in U.S. to regulate use of the word 'meat',"US boy, 9, killed himself after homophobic bullying, mum says","One year after Hurricane Harvey, J.J. Watt’s foundation has distributed $41.6 million",John McCain: Trump not attending late senator's funeral,Trump announces 'incredible' trade deal with Mexico
