,0,1,2,3,4,5,6
['2017-11-15T00:00:00.000000000'],"The Boomtown That Shouldn’t Exist -- Cape Coral, Florida, was built on total lies. One big storm could wipe it off the map. Oh, and it’s also the fastest-growing city in the United States.",Starwood Waypoint Homes merge with subsidiary of Invitation Homes in a stock-for-stock transaction,Real Footage: Semi truck narrowly missing kids,"New York: Trump approves Lake Ontario disaster declaration, but omits Monroe and Cayuga Counties",Anon Dump ./Justina Rossmann ./Kyle Miller,Joe Biden claims Barack Obama repeatedly discouraged him from running for US president,Another elementary school shooting
