,0,1,2,3,4,5,6,7,8
['2017-06-29T00:00:00.000000000'],"Poll: Americans feel 'alarmed' and 'uneasy' about Trump, Washington",Angela Merkel declares “Islam is not the source of terrorism” but the Christians who make Muslims feel angry because of “Islamophobia”,US woman shoots boyfriend dead in YouTube stunt to 'boost online profile',"Psychological Operations, [Psyops] Are Disclosed with the FacTs. - YouTube","A teen YouTuber shot and killed her boyfriend in a video stunt, cops say",whether Clinton supporters helped spread false narratives that launched what President Donald Trump has called “the single greatest witch hunt of a politician in American history.”,DHS has put off plans to impose further airline laptop bans,Foundation’s Board Gave Clintons Lifetime Rule Over $109M Non-Profit,Former Donald Trump campaign chairman Paul Manafort belatedly registers as foreign agent
