,0,1,2,3,4
['2018-07-03T00:00:00.000000000'],"Fifth Circuit Says No, You Fucking May Not Strip Search A Classful Of Female Students To Find $50",Brutalism: Can school design help prevent school shootings? -- Recent mass-murders have given rise to a new architectural school,U.S. threatens to reduce Iran’s oil export revenue to zero,Supreme Court’s Anthony Kennedy gets swallowed up by Donald Trump’s Russia scandald,Police have released information and a photo of the Knoxville Post Office shooting suspect Larry Covington
