,0,1,2,3,4,5,6,7,8,9
['2017-03-07T00:00:00.000000000'],"Under Trump, depleted IRS could face more cuts",Republican lawmakers raise objections to Obamacare repeal plan,Fears of link between 'Snapchat killer' and unsolved double murder of young cousins,Police Rescued Man From River With Helicopter,U.S. senators introduce bill to address sex abuse in Olympic sports,House Republicans unveil Obamacare replacement plan.,Not Everyone in Tech Cheers Visa Program for Foreign Workers,Trump administration releases details of revised travel ban targeting 6 ...,The real citizenship: Chance the Rapper Announces $1 Million Donation to Chicago Public Schools,Trump Critics Dismiss New Immigration Order as Repackaged ‘Muslim Ban’
