,0,1,2,3,4,5,6,7
['2018-02-05T00:00:00.000000000'],"Filling up: Iowa man eats gas station food for a month, stays healthy",Broadcom submits last $146 billion offer in Qualcomm takeover bid,Nassar receives final sentence: 40 to 125 years,Holocaust denier set for Republican nomination in congressional race in Illinois,"JUST IN: Man Sees Cop Being Pummeled By Thug, Takes Immediate Action",'Repulsive' campaign ad creates firestorm in Illinois,Federal officials focus on why railroad switch was set in the wrong position in S.C. Amtrak crash that killed 2,Amtrak Train Crash in Carolina 2 Kills and 116 Injured
