,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-12-31T00:00:00.000000000'],"FOX NEWS: Parts of boy's colon, intestines removed after swallowing toy magnets, mom says",Gunman in red pickup truck fatally shoots 7-year-old girl in Walmart parking lot,Newborn baby sets hospital weight record,Unprepared and Overwhelmed,FOX NEWS: Philippines president jokes about sex assault during speech,FOX NEWS: AP Investigation: Food aid stolen as Yemen starves,FOX NEWS: Rep. Rokita: Democrats are trying to deny Trump his big campaign promise of building a wall on the southern border,Trump's tweets: Judges in government secrecy cases say they are 'speculation' and not 'pure fact',Crimes - Russia Investigation Summary,Judge says Affordable Care Act will stay in place during appeal,Trump's Showdown (full film) | FRONTLINE,A Complete Guide to All 17 (Known) Trump and Russia Investigations,New Studies Show Pundits Are Wrong About Russian Social-Media Involvement in US Politics
