,0,1,2,3,4,5,6,7,8
['2018-07-29T00:00:00.000000000'],"Undocumented Immigrants Who Stole Puerto Rican Identities To Gain Government Benefits Arrested, Jeff Sessions Says",Children die in California wildfire,President Donald Trump threatens to shut down government over border wall funding,RE-MEMBERED Bobbitt says sex is better than ever 25 years after wife chopped his private part off,California wildfires: Great-grandmother and two children killed,"5 dead in possible murder-suicide at a Texas nursing center and home, official says",Churches/Kerala/sexual exploitation,Palestinian viral slap video teen freed,Leader of al-Qaeda in Syria Continues To Receive Free Pass On You Tube While Americans Who Expose Syrian War Are Censored And Banned
