,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2018-06-02T00:00:00.000000000'],"Construction on San Diego section of US border wall begins, CBP says","Thousands of acres ablaze in Colorado, New Mexico",White House planning for potential Trump-Putin summit: report,Arizona forensic psychiatrist who assisted in JonBenet Ramsey case gunned down outside his office,Youth activists to converge in 'Youth over Guns' March,"California Mayor Introduces Controversial Legislation, Looks To Pay Potential Shooters",Trump Revives Singapore Summit With North Korea’s Kim Jong Un,"Trump makes an about-face, revives summit with North Korean leader","Medicaid Expansion: What It Means for 400,000 Virginians",MSNBC Host: Joy Reid Apologizes Again as More Incendiary Blog Posts Surface,"EPA paid $1,560 for 12 fountain pens",Bumpy road for California Democrats targeting Republican House seats,"Outgoing Missouri governor signs 'revenge porn' law. Hours before he was to leave office, Missouri Gov. Eric Greitens on Friday signed into law a measure that makes it a crime to try to blackmail a person using a private sexual image — the same allegation that led to his downfall.",Rhode Island Becomes Latest State To Pass New Gun Laws After Parkland
