,0,1,2,3,4,5,6,7,8,9,10
['2018-04-16T00:00:00.000000000'],Kentucky gov. apologizes for comments linking teacher protests to child abuse,The US Department of Homeland Security just hired a UK firm of 20 people to help with border security,"iPhone sales peaked in China in 2015 — and a comeback is 'doubtful,' says UBS","Trump, Republicans intensify attack on ex-FBI director Comey",Donald Trump ‘morally unfit to be president’: ex-FBI chief James Comey,U.S. bans American companies from selling to China's ZTE,"Deadly Storms Unleash Tornadoes And Record Snow In United States, Cause Havoc","Breakingviews - Viewsroom: The biggest loser, China or the U.S.?",The Secretive Company That Pours America’s Coffee,The Group Against of U.S. Farmers Cannot Stop Trump,"Mueller has evidence that Trump confidant went to Prague, despite denials"
