,0,1,2,3,4,5,6,7,8,9,10
['2017-08-29T00:00:00.000000000'],There's a LOT of misinformation and fake news spreading about Hurricane Harvey,Colorado Springs state lawmaker requests investigation into city of Denver for immigration policies,Anarchists pepper spray conservative leader,Mayor pressures UC-Berkeley to cancel ‘Free Speech Week’,Trump to visit inundated Texas as flood levels from Harvey continue to rise,US trade deficit expands in July,My Little Pony Friendship Magic Epic Color Rush,"The Washington Post:- Rains from Harvey obliterate records, flood disaster to expand",Bye to 'Whole Paycheck'? New owner Amazon slashes Whole Foods prices,Why Didn't Officials Order The Evacuation Of Houston?,"I am just FIXING it... After I will fix Assad, I will fix Noth Korea.They spread FAKE NEWS."
