,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
['2019-07-13T00:00:00.000000000'],Tropical Storm Barry Live Updates: Storm Makes Landfall and Weakens,Hurricane Barry Live Updates: Storm Is Upgraded to Category 1 Hurricane,FOX NEWS: Hurricane Barry: Safety tips for pets,International Bridges Mexico and the United States,"FOX NEWS: Toxic lake nicknamed 'Maldives' becomes social media sensation, despite warnings from officials: 'This is the biggest risk'",So Cool Footage - USA Coast Guard Catch Cocain Submarine!,Trump Remains Oblivious to Qatar’s Propaganda Strategy in American Universities,FOX NEWS: Family gives sick dog best weekend ever before putting it down,FOX NEWS: Parents slams trolls who claim their kids' names are 'child cruelty': 'Stop being jealous',FOX NEWS: Colorado father and son 3D printing their own Lamborghini,Trump Remains Oblivious to Qatar’s Propaganda Strategy in American Universities - The Foreign Code,Facebook to pay $5 billion to settle FTC privacy investigation,QATAR: a democratic dream that will never cometrue,The Long History of the U.S. Government Asking Americans Whether They Are Citizens,22 States Considered Eliminating the ‘Tampon Tax’ This Year. Here’s What Happened.,American Commandos Gear Up for New Shadow War With Russia,Why Sanders Wanted His Meeting With a Rabbi Kept Secret,"Magnitude-4.6 earthquake hits Seattle area, felt as far as Vancouver",Tennessee Gov. Bill Lee Honors KKK Grand Wizard With Proclamation,A White House Correspondent Departs the Jaw-Dropping Trump Beat,King of Detroit -- Obituary: Lee Iacocca -- America’s car salesman-in-chief died on July 2nd,Watch Live: The Socialist Left’s Great Deception,Tropical Storm Barry approaches Gulf Coast: PHOTOS
