,0,1,2,3,4,5,6,7,8,9,10,11,12,13
['2017-07-28T00:00:00.000000000'],Analyst: can the US knock down North Korea's missiles in flight?,Couple commits suicide because can't afford healthcare.,The Myth of American Exceptionalism,Outbrain Acquires Programmatic D.S.P Zemanta,"I’m not Steve Bannon, I’m not trying to suck my own cock,” Says Scaramucci to TNY","US military dog, Cena, was euthanized, diagnosed with cancer",The Hidden Costs of “National Security”,"North Carolina: More than 7,000 on Hatteras and Ocracoke are without power, and a fix could take days or weeks",FBI: Cruise ship passenger killed wife because ‘she would not stop laughing at me’,"Transgender People Can Still Serve for Now, U.S. Military Says",Anti-American Anthem Protests Top Reasons Why Football Fans Tuned Out,BREAKING PEDOGATE ARREST,No charges for school police officer,FBI: Man says he killed wife on cruise over her laughing
