,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
['2019-12-24T00:00:00.000000000'],FOX NEWS: Time capsule 1974 Ford Maverick up for auction hasn't been driven in 45 years,FOX NEWS: Stanford's autonomous drifting DeLorean looks ready to race,Be Healthy – A single platform for reducing obesity.,Driver Who Hit Girl Because She Was ‘a Mexican’ Is Charged in 2nd Hit-and-Run,A record-breaking 115 million Americans expected to travel this Christmas season,"For Her Head Cold, Insurer Coughed Up $25,865",Bannon’s Work With Wanted Chinese Billionaire Began Shortly After He Left White House,G.O.P. Lawmaker Had Visions of a Christian Alternative Government,Navy SEALs Were Warned Against Reporting Their Chief for War Crimes,"With Trump Impeachment Trial in Limbo, Schumer Demands Emails and Documents","FOX NEWS: 'Possessed' Jet2 passenger pleads guilty for violent outburst, threatening to kill",FOX NEWS: 'Real-life Rapunzel' discusses life with 6 feet of hair,"FOX NEWS: Dad trolls baby with 'worst Christmas gift ever,' gets shocking response",FOX NEWS: World's smallest 'gingerbread' house created by Canadian scientists,FOX NEWS: UK Labrador has life-saving surgery after eating more than 30 gingerbread Christmas decorations,"FOX NEWS: Man takes Taco Bell donation jar, hides it in his pants, footage reveals",FOX NEWS: The McLaren Speedtail supercar hit 250 mph on the Space Shuttle runway,FOX NEWS: The Toyota Rav4 Hybrid was the best car I drove this year
