,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
['2019-01-05T00:00:00.000000000'],FOX NEWS: Japanese 'Tuna King' pays record $3M for prized bluefin Tuna at famed Tokyo fish auction,FOX NEWS: Socialist Alexandria Ocasio-Cortez proposes taxing the rich at 70 percent,Manufacturers under Trump had best year for jobs since '97,Arkansas law requiring state contractors pledge not to boycott Israel has court challenge,Record Numbers of Americans Want to Leave the U.S.,"Ocasio-Cortez’s 70 Percent Top Tax Rate Is a Moderate, Evidence-Based Policy",FOX NEWS: Independent Ukrainian Orthodox Church formalized in Istanbul,Shots Fired Reported at Bowling House in Torrance,Trump Threatens To Keep Government Shutdown For Months Or Years,Weather Channel App Accused of Selling Users’ Personal Data,The Trumps,"Made-in-America Steel Includes Mills Owned by Russians, Mexicans #kickbacks",Democrats Are Unified on the Shutdown. Republicans Aren’t.,"Made-in-America Steel Includes Mills Owned by Russians, Mexicans",US continues ISIS fight in Syria despite Trump admin claim of defeat,CREW Requests Information on Old Post Office Tower Reopening During Shutdown,American police shoot and kill far more people than their peers in other countries,Mueller grand jury gets 6-month extension,Hundreds of TSA screeners calling out sick,Republicans regularly look the other way in response to the president’s many vulgar remarks.,Investigation Launched After Woman in Vegetative State Gives Birth at Arizona Nursing Facility,"Ford Recalls Over 953,000 Vehicles to Replace Inflators","IRS to take taxpayer's money in a shutdown but not issue refunds, plan says",'Just a ball of flames': 5 children in church van on way to Disney World are among 7 killed in Florida crash,Trump explains desire for funds to pay for steel wall after promising supporters Mexico would pay for a concrete one,Trump Rewrites Cold War History - in Favor of the USSR
