,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2018-12-29T00:00:00.000000000'],FOX NEWS: Florida state representative proposes bill to protect Confederate statues,"People Should Wash Avocados, 17 Percent Have Listeria on Peel: FDA",Trump personally intervened to pay Coast Guard in shutdown,Xhale City Vape Shop employee has epic meltdown over Trump Shirt,FOX NEWS: Congo's top archbishop pleads for peace on eve of election,FOX NEWS: Trump could suffer 'political costs' from a prolonged shutdown: Matthew Continetti,Black man was on the phone with his mom while in a hotel lobby -- and then the police were called,Their Might be a Nude Selfie in the Muller Investigation Evidence,[Opinion] Joe Biden is not the best person to take on Donald Trump -- Democrats need someone who can offer a fresh face and new ideas,"Pain and gain: America’s opioid tragedy -- A journalist maps the networks of cash and complicity behind the crisis [Review of ""American Overdose: The Opioid Tragedy in Three Acts."" by Chris McGreal]",The secret story of how American minds were manipulated during the 2016 election campaign and how Donald Trump's backers are making money off it.,#UNFIT: Malignant Narcissism comes to Washington D.C.,California Woman Pleads in Elderly Man’s Beating With Brick,Most people who sat out the 2018 elections now say they wish they'd voted,"Syria’s Kurds, Feeling Betrayed by the U.S., Ask Assad Government for Protection",The 10 Biggest Developments In the Russia Investigation In 2018
