,0,1,2,3,4,5,6,7
['2017-09-26T00:00:00.000000000'],Senate won't vote on GOP health care bill,President Donald Trump and the Spanish Prime Minister are holding a news conference,Former neo-Nazi removes swastika tattoos after unlikely friendship,Equifax C.E.O. Richard Smith Retires After Huge Data Breach,Otto Warmbier's parents open up about son's torture by North Korea: 'They are terrorists',U.S. appeals court to consider rights of gay workers,Suspect in Tennessee Church Mass Shooting Has History of Alleged Domestic Disputes,Jennifer Lopez Donates $1 Million to Hurricane Relief Efforts in Puerto Rico.
