,0,1,2,3,4,5,6,7,8,9
['2018-12-09T00:00:00.000000000'],"Kid Rock pays off $81,000 worth of layaways at Nashville Walmart",Check out this app 👆 it pays for walking,13-year-old student with autism dies after being physically restrained at school,"District Attorney Cy Vance Jr was given $25,000 and an additional $32,000 was donated after he declined to prosecute Ivanka and Trump Jr.",TSA’s Roadmap for Airport Surveillance Moves in a Dangerous Direction,Why Ivanka Trump should be worried about the Michael Cohen investigation,How Donald Trump Shifted $1.1M Of Campaign-Donor Money Into His Business,This is the Leader of the Free World babbling and name calling a United States Senator. We just buried a true war hero who also was the Leader of the Free World. Which person’s behavior is not befitting of the title.,GOP's H-2B Outsourcing Plan Cuts American Workers Out of Labor Force,The Wooing of Jared Kushner: How the Saudis Got a Friend in the White House
