,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
['2018-05-28T00:00:00.000000000'],New AI Technology Movement to Help Citizens Fight Terrorism Peacefully,Telemarketing: America is losing the war against robocalls -- Install a blocking app on your phone—not much else can be done,The mid-terms: We think the Democrats are favoured to take the House -- But the contest is finely balanced,"San Francisco mulls ban on flavored vaping liquids, menthols",New Jersey cop caught on camera punching 20-year-old woman drinking beer during beach arrest,"Chinese student kidnapped, beaten in vigilante deportation bid: US police",MS-13: Inside the secret world of Central America's brutal gang,How the US and Rwanda have fallen out over second-hand clothes,"Did the U.S. Government Lose Track of 1,475 Migrant Children?","Bitcoin backlash as ‘miners’ suck up electricity, stress power grids in Central Washington",Who killed Bobby Kennedy? His son RFK Jr. doesn’t believe it was Sirhan Sirhan.,"Flash floods rush through Ellicott City, Maryland, trapping residents","AP Fact Check: Trump is wrong about military pay, ships",Former U.S. President George H.W. Bush taken to hospital in Maine,President George H.W. Bush hospitalized after experiencing low blood pressure Sunday,Former U.S. President George H.W. Bush taken to hospital in Maine,California video shows sharks being finned alive and beaten with bats
