,0,1,2,3,4
['2017-10-19T00:00:00.000000000'],"Actor James Woods goes on a Twitter rant targeting Frederica Wilson (“the clown in the red cowboy hat”), the Democratic Party and the media",23 protesters arrested at nuns' chapel in pipeline construction zone,"Suspect in officer's death rubs feces on face, halting trial",Judge orders government to allow detained teen immigrant's abortion,Gold Star widow: I wish Trump had called me
