,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
['2017-03-23T00:00:00.000000000'],"Virginia governor pardons ""Norfolk 4"" sailors",Judge blocks Louisiana law that kept refugee from marrying,"USA.ONE - События и происшествия в Нью-Йорке, Лос-Анджелесе, и других городах США на русском языке.",House Appropriations Committee passes defense bill,Over Trump Team’s Monitoring Claims House Intelligence Committee Row As Schiff Slams Nunes,National Dental Examining Board USA – 105,No African citizens granted visas for African trade summit in California,"Oklahoma: Facing child-prostitution charges, state Sen. Ralph Shortey resigns from Legislature",Are Argentina in danger of missing the World Cup? Here's the current state of play in South America,Arkansas Ends Robert E. Lee-Martin Luther King Jr. Holiday,Rich New Yorkers ask state to raise their taxes,30 Countries Are Refusing To Take Back Illegal Immigrants Convicted Of Serious Crimes,Suspects in Rockville High rape case came to U.S. last year to join relatives. The teenagers accused of raping a ninth-grader at Rockville High School last week were among tens of thousands of young people who crossed the U.S.-Mexico border illegally in 2016.,A Court Will Decide if a GIF Can Be Considered a Deadly Weapon,"Bernie Sanders thinks this $89,000-a-year drug should be $1,000 a year",1st sex reassignment inmate says women's prison is 'torture',Student in custody after threatening Columbine-style attack
