,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-11-09T00:00:00.000000000'],Researchers Believe Sprint Is Throttling Skype Without Telling Consumers,Producer Prices in U.S. Increase in October by Most Since 2012,Meet Quimera the ‘Two-Faced’ Cat: The Most Rare and Beautiful Feline You’ve Ever Laid Eyes on,FBI hopes to learn what drove ex-Marine to kill 12 in California bar,Gov. Phil Murphy signs new gun control law for New Jersey. It comes right after the nation's latest mass shooting.,"Wally Triplett, 1st Drafted Black Player to Start an NFL Game, Dies at Age 92",Trump and Russia: From Corruption to Collusion,"A last minute election surprise, claiming to be from Russia, causes a stir in Silicon Valley",We The People: The GOP Is Pulling Off The Biggest Con Job In US History,"Trump promised peace, but turmoil over Russia probe, media intensies",Thousand Oaks shooting: Gunman who killed 12 at bar was ex-marine and Afghanistan veteran,U.S. appeals court rules against Trump on DACA immigration program,"Antifa at Tucker Carlson's home: Group breaks door, chants at Fox host"
