,0,1,2,3,4,5,6,7,8,9,10,11,12
['2018-11-08T00:00:00.000000000'],"“The White House is suspending the hard pass of the reporter involved until further notice,” said White House spokeswoman Sarah Sanders, referring to CNN reporter Jim Acosta",Marine with PTSD identified as gunman who went into student bar and killed 12,Thousand Oaks: 13 dead after California bar shooting,Gunman kills 12 in California bar,"At least 11 injured in shooting at bar in Thousand Oaks, California",Eleven people wounded as gunman opens fire in California bar,Trump: No one would understand my tax returns anyway,Activists call for protests Thursday to protect Mueller investigation,Jim Acosta Responds To Credential Revocation With Late Night 3-Tweet Truth Bomb,Trump fires Attorney General Jeff Sessions,Sessions out at Justice Department,"U.S. exempts Chabahar port, petroleum import by Afghanistan from sanctions on Iran","Asked about ""nationalist"" label, Trump calls it ""such a racist question"""
