,0,1,2,3,4,5,6,7
['2018-12-26T00:00:00.000000000'],FOX NEWS: The Latest: Boat which rescued migrants hopes for safe port,FOX NEWS: Day five of the partial government shutdown: Do Americans still want Trump to stand firm on border security funding?,Ruth Bader Ginsburg released from hospital after cancer surgery,Trump is first president since 2002 to not visit troops around Christmas,President Trump signs the Farm Bill making dog and cat meat illegal in the United States,8-Year-Old Migrant Child From Guatemala Dies in U.S. Custody,Burglar dresses as Rudolph to raid business,FOX NEWS: Turkish-backed Syrian fighters preparing to replace US forces in Syria
