,0,1,2,3,4,5,6,7,8
['2017-06-08T00:00:00.000000000'],The Latest: Cops: Worker blocked exits before store shooting,Samantha Bee Skewers Donald Trump's London Tweets: 'Delete Your F**king Account'.,"Civil War Submarine Reveals More Clues, Human Remains",Four takeaways from James Comey's testimony - BBC News,James Comey's Testimony Damns Donald Trump Even Before the Hearings Start,Kansas Senate and House narrowly override Gov. Sam Brownback’s veto of $1.2 billion tax bill,How much weight do Trump's tweets carry?,Court rules against gay man who sued Catholic church for firing him,Idaho girl's refugee sex attackers walk free? Judge slaps gag order on parents of 5-year-old victim.
