,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
['2018-01-13T00:00:00.000000000'],7 brutally hilarious cartoons about liberals' Oprah mania,Trump to approve Iran nuclear deal for last time,Las Vegas Shooting: Unsealed documents reveal new details [Includes self-starting video],Michael Wolff to CNN anchor: 'You're doing the work of the White House',Officer who arrested teacher faced 2011 excessive force allegation,Baby tossed from balcony to firefighters In Decatur #Fire #GA,How to Make $20 in a day by android apps,Idaho: Girl ordered to leave school after being twice raped in computer lab by older boy files lawsuit in federal court,Obama rips Fox News viewers: ‘You are living on a different planet’,Who loved Trump's comments?,Meet 'Stormy Daniels' — the porn star whom Trump's lawyer allegedly paid to keep quiet about a sexual affair,"President Donald Trump, First Lady Melania Trump and Barron Trump arrive in Palm Beach, FLORIDA","'There Are More Than Two Genders,' Tortured Employee Forced To Say In Darkened Room At Google Headquarters...",President Donald Trump TRIGGERS Liberals by signing a Proclamation to Honor Dr Martin Luther King Jr,Colorado administrators indicted for suspending student who reported sex assault by teacher,"Dr. Ben Carson's Touching Words at Dr. Martin Luther King, Jr. Day Proclamation"
