,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
['2018-05-17T00:00:00.000000000'],Trump fails to halt 'Apprentice' contestant's defamation lawsuit,Mueller's office files unredacted memo outlining scope of Russia probe: filing,Texas Has The Highest Number Of Drowsy Driving Fatalities,Trump to meet Chinese vice-premier at White House ahead of trade talks,Explosive eruption rocks Hawaii's Kilauea volcano: USGS,Stock market struggles for direction as bond yields rise; energy stocks rally,MAERSK SAYS U.S. SANCTIONS MAKE DOING BUSINESS IN IRAN IMPOSSIBLE,WHERE POWERFUL TECHNOLOGY MEETS HUMAN TOUCH,California parents 'waterboarded and shot' children,Apple Releases Safari Technology Preview 56 With Bug Fixes and Feature Improvements,Donald Trump tweeted out that Obama and FBI may have spied on Trump Campaign!,$20 Down Payment Car Insurance,Boulder City Council votes to ban assault-style weapons,"Ten children removed from filthy California home were waterboarded, hit with crossbows and BBs, prosecutors say","When a 5-year-old returned to school for the first time after his police officer dad's death, 70 cops stood beside him",Trump: 'We'll see' if North Korea summit is on after Kim's threat to cancel | US news,Fla. Teacher Investigated for Allegedly Drowning Two Raccoons in Front of His High School Class,Police Officer Shoots Suspect Who Opened Fire At Dixon High School,Michigan State and Nassar sexual assault victims reach $500m settlement,"How the Russian Conspiracy Injured Real, Innocent People","Senate Votes to Save Net Neutrality, Proving Shame Still Works Sometimes","Make work can’t work: A jobs guarantee is a flawed idea -- Democrats are trying to impress their base, rather than writing good policy"
