,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
['2019-09-22T00:00:00.000000000'],"FOX NEWS: Woman tries to burn letters from her ex, ignites apartment instead: report",FOX NEWS: Coca-Cola's surprising new flavor is 'super difficult to track down',"3 Are Dead and 4 Hospitalized in Pittsburgh From Overdoses, Officials Say",FOX NEWS: Hotel guests claim they're 'being held hostage' over travel company's financial problems,FOX NEWS: Chef slams diner with 'incredibly restricted' diet: 'We look forward to not feeding you',"FOX NEWS: American Airlines flight diverted to Denver after unruly passenger lights up cigarettes, yells 'you're all screwed'",FOX NEWS: Which Halloween candy should go away? Twitterverse debates among 6 popular brands,Trump-Modi bromance reignited in Texas,PNG vs Namibia ODI Live Streaming - USA Cricket YouTube,America will lose its standing in the world if politicians don’t return to sanity,Financial Markets News: Top 5 Things to Watch This Week,FOX NEWS: Bride-to-be claims friend stole her 'dream wedding dress' after showing her pictures of it,"FOX NEWS: Hotel magnate, AFL founder Barron Hilton dead at 91",Warren Leads in New Iowa Poll With Biden Second,Unruly passenger lights up a joint on American Airlines plane,Ukraine and Whistle-Blower Issues Emerge as Major Flashpoints in Presidential Race,Bernie Sanders Calls for Eliminating Americans’ Medical Debt,"Shooting at South Carolina Bar Leaves 2 Dead and 8 Wounded, Officials Say",Elizabeth Warren Lost Her Dream Job but Gained a Path to 2020,Bankrupt Illinois Cities Forced To Cut Services To Fund Pensions,An Abrupt Move That Stunned Aides: Inside Trump’s Aborted Attack on Iran,She Quit Her Job. He Got Night Goggles. They Searched 57 Days for Their Dog.,Mystery towers going up all over Cincinnati area,Area 51 Raid: How a Town of 40 Coped With an Invasion
