,0,1,2,3,4,5,6,7,8,9,10
['2019-01-19T00:00:00.000000000'],FOX NEWS: NASCAR legend Glen Wood dead at 93,Mueller team disputes BuzzFeed report claiming Trump told Cohen to lie,FOX NEWS: Scientists discover the carcasses of tiny animals preserved under ice that were buried in an Antarctic lake,FOX NEWS: What is World Religion Day?,What Happened in the Stock Market Today - Motley Fool,Which US Cities Will Get 5G In 2019,Northeast faces crushing winter storm this weekend. Here are city-by-city forecasts for ice and snow.,Nancy Pelosi's very big accusation against the White House,Lenovo 2019 Flagship Premium Ideapad 330 - Best Buy Online,A second person dies following Brooklyn hammer attack,"Justice Ruth Bader Ginsburg Will Retire from the US Supreme Court in January, 2019"
