,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
['2019-06-15T00:00:00.000000000'],U.S. Escalates Online Attacks on Russia’s Power Grid,FOX NEWS: Southwest Airlines crew serenades WWII vet for 101st birthday,FOX NEWS: Meghan Markle's wedding dress displayed at Scottish castle,FOX NEWS: British Airways staffs entire flight with dads and their kids in honor of Father's Day,"FOX NEWS: Delta flight diverted after passenger slapped flight attendant, vomited","New York Police Officer Kills Himself, Third Police Suicide in 10 Days","A President With a Taste for Planes Has a Plan for Air Force One: Paint It Red, White and Blue","Oberlin Helped Students Defame a Bakery, a Jury Says. The Punishment: $33 Million.",FOX NEWS: Fitness models compete in 'booty slapping' contest at Russian bodybuilding event,FOX NEWS: Engaged millennials are taking trendy 'solomoons' before marriage,"FOX NEWS: Rare blue lobster heading to aquarium, spared by Massachusetts seafood restaurant",President Trump's joke about Melania called 'sexist',"As Trump Accuses Iran, He Has One Problem: His Own Credibility",The St. Louis Prosecutor Went After the Establishment. Now the Tables Are Turned.,"Under Fire, Trump Says He Would ‘Absolutely’ Report Foreign Campaign Help",Transportation Secretary Elaine Chao Sells Stock in Highway Supply Company,What Is the Hatch Act? Explaining Why Trump Was Urged to Fire Kellyanne Conway,Black People Are Charged at a Higher Rate Than Whites. What if Prosecutors Didn’t Know Their Race?,Watch Live: Antifa Plans to Protect Drag Queen Story Time in Texas
