,0,1,2,3,4,5
['2017-05-06T00:00:00.000000000'],"Unemployment rate drops to lowest level in a decade in April as economy adds 211,000 jobs",FDA approves first ALS treatment in more than two decades,Anti-vaccine activists spark a state’s worst measles outbreak in decades,FCC opens investigation into Stephen Colbert’s controversial Trump insult,Anti-vaccine activists spark a state's worst measles outbreak in decades,"State Dept. account retweets, then deletes, tweet about Ivanka Trump book"
