,0,1,2,3,4,5
['2017-02-20T00:00:00.000000000'],Former Swedish PM: More murders in Florida where Trump spoke than in Sweden last year,The Inexcusable Republican 'Soft-Response' to Trump's Russia Scandal,Federal reserve report reveals exploding levels of US household debt,DEA agent: ‘We had no leadership’ in West Virginia amid flood of pain pills,Report: Trump's lawyer hand-delivered Michael Flynn a secret plan to lift sanctions on Russia,"The Immigration Ban is a Headfake, and We’re Falling For It"
