,0,1,2,3,4,5,6,7,8,9
['2017-12-15T00:00:00.000000000'],"#BREAKING: Police Rushing to High School in Eagle, Idaho, After Reported Shooting",Visa waiver program: Trump administration cracks down,U.S. Providing $18.5 Million for Offshore Wind Research and Development,Donald Trump Touts ‘Regulatory Savings’ At White House Event 2017,Arcane tradition: Meghan will be separated from Harry after dinner on Christmas Eve,Schumer Files Police Report After Fraudulent Document Emerges,California state senator pledges to bring back net neutrality rules just as FCC votes to repeal them,Regulators abolish 'net neutrality' rules in heated hearing that was stopped because of a BOMB threat as protesters rallied outside,Finance: Republicans made a tiny change to the tax plan that will give a huge boost to the ultra-wealthy,F.C.C. Repeals Net Neutrality
