,0,1,2,3,4,5,6,7,8,9,10
['2017-01-31T00:00:00.000000000'],US Agent Won't Take A Bullet For the President,Quiet Strength in Turmoil – the Lesson of the Mount @niume_official,BOOM! Texas BANS Sharia Law and the First Islamic Sharia Court in the USA is NOT Happy!,"Someone in california,US help this poor husband !!",Boy Scouts to allow transgender members. Chief Scout Executive Michael Surbaugh's announcement,Trump Fires Acting Attorney General,Boy Scouts open membership to transgender children,"Breaking silence, Obama speaks out on Trump immigrants order",'I regret helping the Americans now' says Iraqi refugee banned from US,California campaign to secede gains momentum,Obama 'fundamentally disagrees' with Trump's immigration order
