,0,1,2,3,4,5,6,7,8,9,10,11
['2017-06-14T00:00:00.000000000'],Police Respond to Active Shooter in San Francisco: Police,Report finds sloppy handling of sexual misconduct cases in Justice Department,Kamala Harris Once Again Interrupted By Male Colleagues During Senate Hearing.,"Shootings in Alexandria, VA, US House Majority Whip Scalise shot",Ninth Circuit cites Trump tweet in opinion blocking travel ban,‘Dirty Fake News Media’ Aimed By Donald Trump’s Latest Tweetstorm,"Police: 2 officers killed, 2 inmates on run in Georgia",Man accused of stealing WWII dog tags from National Archives,San Francisco requires clean space for breastfeeding workers,"Otto Warmbier, American student released by North Korea, is in a coma",How the China-North Korea equation is changing -- America strives to respond to clear and present danger,Opioids and lawsuits: How the pain pills were sold -- Ohio’s attorney-general accuses pharma companies of using marketing techniques borrowed from Big Tobacco
