,0,1,2,3,4,5,6,7,8
['2017-08-11T00:00:00.000000000'],Investigator in Trump tax return case is taken into custody,Penn State fraternity member charged in Piazza death deleted basement video: police,NAACP Tries to Block White Alabama Town's School District Secession,"Columbia faces $250,000 fine for telling Muslim employees not to take so many breaks - The College Fix",Kathleen Rice NRA Dana Loesch threats to national security,Tompor: Don't be blinded by a scam with eclipse glasses,Corrupt councilman cries like a baby after he’s sent to prison,College student gets 100 days in slammer for registering dead voters for Dems,Dozens Of Female Employees Accuse Google Of Gender Discrimination
