,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
['2017-06-21T00:00:00.000000000'],WORLD NEWS,118 degree heat grounds flights out of Phoenix,Emolumental: The number of parties keen to see the president in court multiplies -- Donald Trump now faces four different lawsuits over his conflicts of interest,Air travel: President Trump wants to privatise air-traffic control -- New technology would cut flight delays,Tragedy on the tracks: pregnant woman killed after fainting in front of ...,"Yes, Uber has lost ridership to Lyft during crisis that lead to CEO's resignation","MAJOR COMPANY SAYS IT WILL “LEAD THE RESISTANCE” AGAINST TRUMP, WILL YOU BOYCOTT THEM?",Taxsaver USA,"GOP's Karen Handel wins most expensive House race ever, dashing Democrat upset hopes",Explosion in Brussels Central Station Considered Terrorist Attack: Prose...,Video released from dashboard camera in Philando Castile shooting,Use-of-force experts weigh in on dash cam video showing shooting of Philando Castile,"Georgia Republican Karen Handel won the most expensive congressional race in history on Tuesday, avoiding a Democratic upset in a race that was widely seen as a referendum on President Donald Trump.",CNN Cuts Away from Karen Handel’s Victory Speech,Advisor resigns after vote tampering scandal at Vista Murrieta High School,Nevada: Parole hearing set for O.J. Simpson,Explosions and gunfire at train station in Brussels,Dashcam Video Shows 7 Shots Fired at Castile Car,Making chocolate covered strawberries: Phoenix style!,U.S. jet destroys another Iranian drone over Syria,BREAKING: U.S. Air Force ATTACKS…,US Attacks Iran Directly For The First Time,Russian fighter jet flies five feet from US aircraft
