,0,1,2,3,4,5,6
['2018-02-24T00:00:00.000000000'],Donald Trump Recites Inflammatory 'Snake' Song In Anti-Immigrant Diatribe,"Rick Gates, Trump Campaign Aide, Pleads Guilty in Mueller Inquiry and Will Cooperate",Trump considers pulling ICE out of California to let the state learn,"Fire destroys 25 school buses, closing Pennsylvania school district","Maine: Gov. LePage will outsource Medicaid staff, even though it will cost state more","""Department of Defense documents obtained through the Freedom of Information Act expose the horrific underworld of the disposable army mentality and the government funded experimentation upon US citizens conducted without their knowledge or consent.""",Feds have spent 13 years failing to verify whether passport data is legit
